Name,Description,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000151461.19,UPF2,23.6899,17.8194,9.48931,23.0451,22.8038,32.559,28.0382,9.09719,9.77273,10.5642,29.6769,21.1523,11.143,14.695,8.8649,10.6433,10.7056,9.51458,11.9763,9.81806,21.4536,28.4846,41.0962,27.2849,28.4593,28.9416,17.8747,22.9622,16.3781,24.3072,26.1993,8.26439,6.2298,8.17823,12.3949,7.48957,18.8713,15.7879,16.3934,29.3617,29.4503,7.23095,15.4815,21.9699,20.3345,22.6119,17.9815,20.8566,11.6055,32.486,25.1289,30.5679,23.8113,7.86338
ENSG00000251957.1,RNU6-1095P,0.281368,0,0,0,0,0,0,0,0,0,0.246056,0.356387,0,0,0,0,0,0,0,0,0,0.313572,0.592764,0.349597,0.645781,0.279525,0.335026,0.247291,0,0,0.58823,0,0,0,0,0,0.297304,0.104836,0,0.367065,0.400518,0.267718,0.282733,0,0.361523,0.301881,0.552212,0.618433,0.293978,0.354131,0.44768,0.37881,0.250093,0
ENSG00000181192.11,DHTKD1,11.9315,10.479,13.6757,11.464,12.0007,14.3415,14.9923,8.90654,8.99581,9.07281,14.7441,13.8897,7.83668,8.07554,7.01291,7.74292,9.20292,7.25439,11.4096,8.2132,12.2069,13.1451,43.6728,15.7333,16.3867,9.94632,10.5966,11.2531,11.6961,11.3158,15.5645,5.86536,7.172,13.81,10.4307,51.1812,10.2705,14.4411,13.847,17.8927,21.9571,9.96659,11.9448,16.2428,9.20693,9.91368,11.4817,12.3582,13.1263,9.29399,17.0611,14.9169,13.4366,6.8674
ENSG00000272507.1,RNU6-88P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065665.20,SEC61A2,6.28312,5.17694,4.81461,8.09272,7.30491,7.72359,9.19343,13.4664,18.0574,14.6187,38.3648,34.5179,21.1878,28.4602,16.3237,25.448,17.3928,12.2261,30.9579,15.8359,6.54908,7.84059,12.7839,15.3783,14.259,9.59139,5.99122,8.71388,4.46733,8.4481,11.4381,6.26702,3.95265,3.29453,5.5379,6.34878,8.24346,5.82747,4.06452,15.0109,12.9101,2.13319,19.3764,11.8005,6.4697,6.74462,7.47293,9.81251,4.74856,34.0141,10.5721,14.8921,9.99777,4.56808
ENSG00000265653.1,MIR548AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165609.12,NUDT5,21.372,20.5202,18.6603,19.8574,20.6907,19.1429,18.8169,7.2781,7.38768,12.2054,23.0588,21.4442,9.5116,10.1182,8.17968,11.066,11.6318,9.47371,15.6805,9.5578,21.1746,39.6982,37.3845,24.3744,24.8724,15.0074,15.0179,16.9695,19.8492,16.7756,21.8498,5.77529,3.2788,13.3247,17.289,18.9759,24.619,17.4422,2.54289,27.5625,17.5512,7.55826,29.8753,20.3953,22.7865,22.1503,19.4736,23.0092,13.6774,11.6808,26.5521,19.0952,22.292,11.9479
ENSG00000151465.13,CDC123,71.9257,60.8643,55.6917,79.8858,77.2197,80.9313,64.1306,31.0575,39.4635,45.6834,63.7764,57.0407,51.8194,55.8978,31.2301,40.0036,50.7685,36.6919,48.5124,32.6273,65.4862,138.201,171.368,70.069,67.2683,62.2906,53.7649,63.3315,69.5612,65.5667,68.5223,46.6418,30.5448,29.662,43.0749,26.2667,62.8299,47.4802,34.4486,79.3846,55.7465,19.3655,64.5807,52.8783,72.2005,74.8141,57.6817,77.9238,38.4409,62.5637,64.7294,73.0883,67.8421,55.3347
ENSG00000228302.2,RP11-186N15.3,1.65065,1.46916,1.27333,1.21851,1.35182,0.780411,1.5128,0.384311,0.448728,0.664087,1.81954,1.52935,0.550407,0.636176,0.463845,0.59907,0.728606,0.477546,0.7363,0.515916,1.67797,1.55289,2.5889,2.31522,2.01033,1.34234,1.53619,1.30209,1.52807,1.23159,2.35214,0.773169,0.406606,0.584309,0.951748,0.910811,1.98697,1.65338,0.262039,2.26415,2.05458,0.688586,2.02032,1.94967,1.98292,1.70671,2.08565,3.88434,1.1473,2.23804,2.10592,2.16498,2.07671,1.942
ENSG00000264036.2,RN7SL198P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183049.12,CAMK1D,9.73802,7.47475,2.85735,7.16882,8.78352,8.04631,9.25904,19.3893,33.6712,26.1708,57.3028,42.6665,43.7365,60.2662,18.889,7.81848,24.0359,18.7367,5.15742,4.15831,6.13833,0.415719,21.0708,10.9938,8.97499,9.31389,9.94992,9.78327,9.20245,8.85294,6.01735,8.70743,0.941775,1.32314,3.08313,4.1048,8.50056,5.00053,0.783887,10.6148,4.41577,9.09286,4.13804,8.04387,21.9926,25.5365,8.92207,12.1496,2.03184,7.03402,13.2631,5.89307,14.1211,11.1639
ENSG00000252438.1,SNORD45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252118.1,RNU6ATAC39P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263584.1,MIR4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283699.1,MIR4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221331.1,MIR548Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151468.10,CCDC3,79.1865,74.2851,3.97426,315.413,473.905,375.32,36.6294,17.5266,31.6548,13.9621,4.24181,4.80741,41.5796,41.8526,12.5951,6.98053,9.54861,15.286,5.63818,7.50634,50.2782,1.55662,0.151121,53.9623,44.4517,12.3994,8.45521,43.6403,26.898,52.7194,124.272,14.9471,4.63105,3.37846,24.4965,8.90713,30.9609,8.04045,12.7234,171.396,110.448,1.78421,13.3409,31.887,77.9462,92.7763,14.3529,32.5631,9.03207,21.1125,31.4802,48.5178,33.3653,0.206004
ENSG00000212499.1,RNA5SP300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225251.1,RPL5P25,0,0,0,0,0,0,0,0,0.0583075,0.0782652,0.180483,0.15639,0.0941254,0.0997435,0.0400672,0.0570289,0.0750895,0.0506512,0,0,0,0,0,0.136013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847713,0,0.101024,0,0,0,0,0,0,0.11768,0,0,0,0
ENSG00000123240.16,OPTN,91.434,76.4886,62.9026,88.8203,87.7423,110.66,52.2052,33.1046,40.1394,32.9044,75.9558,58.1417,49.9482,67.1683,30.0808,43.3333,27.9217,28.6781,68.5013,40.9228,66.5395,88.7958,48.0941,70.1029,60.7636,59.7477,44.8287,59.4834,39.9484,58.006,59.7597,40.9288,45.947,31.5932,29.7495,21.46,67.1597,38.5473,366.995,85.5213,99.9279,13.7974,41.0866,38.2151,62.7791,66.4858,46.5582,43.3228,29.1989,98.9581,35.7612,66.1446,67.0522,22.1624
ENSG00000235763.1,SNRPGP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163515,0,0,0,0,0,0,0,0,0,0.233684,0,0,0,0,0,0.157151,0,0,0.437124,0,0,0,0
ENSG00000234175.1,RP11-730A19.9,1.41451,1.34102,1.92774,2.09517,2.14653,2.69618,1.68165,1.20625,1.12444,1.20846,5.17808,4.48777,1.40658,1.74,1.12323,1.33319,0.985162,1.29692,2.60561,1.41854,1.06038,0.939785,0.458663,1.92324,1.69803,2.79255,1.35974,2.30241,0.438739,2.73618,1.18836,1.23908,1.56674,0.50015,0.388245,0.30788,1.20875,0.580861,8.1483,2.38358,1.99951,0.214721,1.11193,1.06583,0.66334,0.689093,1.12749,1.36322,0.756393,1.00368,0.660034,1.97808,1.09121,0.156285
ENSG00000228330.1,RP11-730A19.5,0.335727,0.219865,0.224367,0.211433,0.281346,0.340572,0.270021,0.323297,0.525053,0.43665,3.33537,2.73602,0.704184,0.745627,0.376353,0.565196,0.387233,0.422808,0.704084,0.493326,0.352473,0.265467,0.111721,0.247517,0.229159,0.286422,0.276889,0.248311,0.105079,0.214359,0.453635,0.0669274,0.0604928,0.132589,0.338134,0.0484803,0.302439,0.160769,0.864994,0.675338,0.757349,0.0864958,0.444541,0.218695,0.282044,0.352665,0.397407,0.359731,0.147387,0.526216,0.143184,0.399103,0.314049,0
ENSG00000203414.2,BTBD7P1,0.123726,0.0999314,0.065324,0.0606344,0.10109,0.0700596,0.15126,0,0.0162784,0.0133256,0.114845,0.109432,0.0228786,0.0194104,0,0.0314607,0,0,0.0270626,0.0161934,0.198377,0.0692,0.189579,0.101315,0.119697,0.0830884,0.142051,0.0497365,0.0822931,0.0552269,0.145258,0.0319092,0,0.0438265,0.0521462,0.0434423,0.118443,0.0965398,0.188164,0.0902012,0.287733,0.0741994,0.214887,0.109117,0.139092,0.142927,0.215846,0.220325,0.0608565,0.817135,0.129463,0.0916773,0.110252,0.0417024
ENSG00000237540.1,RPL36AP36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139539,0,0,0,0
ENSG00000065328.16,MCM10,1.21571,1.84803,0.15834,0.197516,0.29505,0.198974,0.131444,0.0277242,0.0247517,0.0331583,0.0836703,0.0803045,0.0366942,0.0365817,0.0290709,0.0956085,0.0390719,0.0337632,0.0567513,0.0682571,1.08525,4.56542,17.4399,0.118008,0.133238,0.0892064,0.537426,0.0959677,2.25477,0.109647,0.152266,0.0629879,0.0439418,0.0491858,0.119527,0.0759356,0.387734,0.27253,0.290968,0.271269,0.233116,0.0420144,0.216595,0.136458,0.615242,0.621207,0.74633,1.05405,0.180813,2.38405,0.587043,0.109272,0.778343,0.229146
ENSG00000272055.1,RNU6-6P,0,0,0,0,0,0,0.278455,0.286565,0.338072,0.228357,0.544034,0.541142,0.385632,0.388075,0.281063,0.234258,0.286587,0.207812,0,0.323891,0,0.34282,0.0857631,0,0,0,0,0,0,0,0,0,0.164847,0,0.310784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828672,0,0,0,0
ENSG00000165623.9,UCMA,0,0,0,0,0,0,0,0.479439,0.0177653,0,0.120266,0.110193,0.0305282,0.0403731,0,0.0924481,0,0,0.0816344,0.0516844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308263,0,0.899439,0,0,0,0,0,0,0.110033,0,0,0,0
ENSG00000107537.13,PHYH,49.1367,36.1816,69.4521,38.5248,34.7619,41.639,32.572,12.9967,19.067,17.8925,28.1023,24.9253,23.2411,27.5537,10.6924,17.1069,17.1929,15.393,12.0142,18.7036,37.833,28.7453,9.97847,28.4861,29.7075,40.7397,38.2703,38.8095,7.52096,40.3409,29.5658,41.6301,59.8744,53.6628,39.4081,102.395,24.6042,23.6733,159.082,29.663,41.0259,14.4429,29.5728,21.4841,17.3104,20.8592,27.0856,14.7697,29.4246,25.2771,52.9897,33.9594,20.0479,2.64522
ENSG00000226209.1,C8orf59P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000086475.14,SEPHS1,26.1402,24.1191,26.1161,27.3707,28.2615,28.7821,27.075,16.1377,17.2562,15.8575,35.7323,27.5606,15.6953,18.329,14.4718,17.7238,17.0372,12.5631,22.1836,16.167,29.2831,34.9493,35.5867,28.1148,27.1792,28.0536,21.7354,26.8988,20.4911,27.0513,29.3771,13.1868,9.75851,18.1247,19.9643,18.8366,24.5263,24.9667,15.0238,27.6672,36.9535,11.5748,32.4906,26.3283,20.5597,21.227,21.8916,22.3676,19.6694,24.1141,44.7808,33.9061,25.0957,4.40714
ENSG00000233256.1,RP11-445K13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256997,0,0,0,0,0,0.0517433,0,0,0,0.0745531,0,0,0,0.671737,0,0.125739,1.89817,0,0,0,0,0.338788,0,0.0955372,0.133234,0.1256,0,0.0921519,0.540825,0.225953,0,0,0
ENSG00000165626.16,BEND7,5.41564,5.18491,3.26467,5.36133,5.48509,7.62536,5.95918,1.27965,1.55925,1.61601,9.01227,8.41356,1.55178,1.54478,1.07892,2.09127,1.61585,1.25596,1.2515,1.66434,6.80718,1.13542,0.0189334,6.3306,7.13357,8.53251,5.09688,6.27625,1.18722,6.34693,10.6875,2.09475,1.83059,7.03874,7.04399,2.50503,6.97334,10.4689,4.16428,7.65052,7.82064,3.37656,9.09834,5.07019,1.59652,2.09101,7.24578,2.20533,5.78263,12.5425,16.0289,8.86705,3.28905,0.431634
ENSG00000202508.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227175.1,RP11-214D15.2,0,0,0,0,0,0,0.224015,0,0,0,0.504059,0.566601,0,0,0,0,0,0,0,0,0,0,0,0,0.145042,0.149219,0,0.114,0,0.13979,0,0,0,0.0744094,0.312644,0,0,0.181906,0,0,0.479001,0,0.285413,0.287539,0,0,0,0,0,21.3874,0.280462,0.323321,0,0
ENSG00000165630.13,PRPF18,25.7891,22.121,17.509,23.2803,22.4537,25.1725,20.8303,7.20311,8.83877,8.47025,13.8883,11.8946,9.12671,11.9182,7.10162,9.42586,8.87473,6.5511,11.8785,8.52123,26.5325,30.8313,32.0877,23.8437,22.9929,19.519,16.9324,18.3897,18.725,18.8078,21.4726,10.6383,8.11371,11.6186,17.0234,8.66075,22.6162,20.9948,15.0547,25.2263,22.6589,8.10429,20.5692,17.4725,23.5152,23.5219,17.8722,16.9188,14.8666,29.6621,26.5771,24.6456,23.7323,7.26824
ENSG00000227474.1,RPL6P24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239665.8,RP11-295P9.3,5.94023,4.70222,2.79164,4.5813,5.22558,5.07746,5.26299,1.49719,1.71157,2.02915,8.3132,8.31519,2.60206,2.40383,1.67574,1.86044,2.16992,1.74838,2.68687,1.77803,6.29698,3.29152,3.12795,7.15784,8.50926,5.72116,4.40064,4.85741,3.44971,4.60467,6.45535,2.13606,1.29831,3.04358,5.15916,2.56766,6.4711,6.74664,1.22649,9.37445,6.35342,3.41935,6.33543,8.31526,6.51718,6.26616,5.90552,8.9439,4.60069,8.29851,9.49002,6.7541,6.38505,2.56758
ENSG00000151474.21,FRMD4A,19.6766,15.2504,2.77306,11.6501,18.8909,19.7987,6.6048,4.6357,6.47062,5.43313,6.28951,7.93239,8.49806,8.22976,4.9421,5.76353,6.57299,4.97521,4.24704,4.63612,14.6372,10.2899,8.43234,7.95243,9.94555,10.4426,5.49986,7.95742,5.38719,8.01013,7.85378,5.09392,4.13214,4.60069,11.4829,3.11211,11.5116,6.69654,1.40606,18.6564,5.5881,3.85701,7.6422,9.46673,12.6089,11.6228,5.76945,16.9629,4.61378,4.85666,8.93409,6.09757,7.79251,0.892921
ENSG00000273474.1,RP11-295P9.12,1.29349,1.25979,0.448275,1.31158,1.38226,1.30091,1.51558,0.263966,0.20645,0.675176,1.77198,1.49832,0.296415,0.223985,0.323129,0.4552,0.559593,0.480065,0.944018,0.3902,1.59287,0.386974,0.29656,3.04159,2.97627,1.95349,1.47693,1.5453,0.786173,1.46714,2.8153,0.50238,0.312903,1.25109,2.3656,0.926139,1.66589,1.41928,0.375558,2.07614,1.33965,0.681779,2.91371,2.74788,1.70288,1.58096,2.0963,2.57643,1.11105,0.51492,5.03507,1.91855,1.84032,0.314124
ENSG00000225112.1,RP11-295P9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104949,0,0,0,0,0,0,0,0,0,1.93598,0,0,0,0
ENSG00000199407.1,RNA5SP301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506389,0.315472,0,0,0,0,0,0,0.2951,0,0.556281,0,0,0,0,0.599385,0.275026,0,0,0,0
ENSG00000234091.1,RP11-353M9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314873,0.411467,0.0710072,0,0,0,0.100941,0,0.0850796,0,0.208257,0,0,0,0,0.197232,0.160365,0,0,0,0
ENSG00000215227.4,NUTF2P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229751.1,RP11-142M10.2,0.0857275,0.0919071,0,0.0873829,0.0929138,0.0635657,0.158437,0.0307608,0.0251307,0.0642822,0,0,0.073668,0.0683513,0.100068,0.0708473,0.0619602,0,0.222369,0.105146,0.0653828,0.0698255,0.145967,0,0.150651,0.0687688,0,0.0782543,0,0.0821153,0.100668,0,0,0,0.0510583,0,0.0706016,0.0722487,0,0.492081,0,0,0.190077,0.100709,0,0,0.0549877,0.0393357,0,1.5711,0.0361847,0,0.0920625,0
ENSG00000235410.1,RP11-397C18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19534,0,0,0,0
ENSG00000266321.1,MIR4293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278100.1,Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221371.1,MIR1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065809.13,FAM107B,22.5212,23.3881,20.8547,26.1248,23.2686,25.176,12.9829,21.1344,6.94605,18.3934,20.9901,22.956,9.42669,9.95131,29.9394,21.3566,10.5911,23.2939,82.8208,33.3894,17.6607,5.08869,54.0352,17.2769,19.6943,11.8418,16.9066,7.22205,10.4097,6.28272,14.5848,4.1741,1.32009,33.5371,31.6106,26.1275,34.3704,40.9498,1.0463,12.0359,5.54994,18.0423,20.8773,18.426,13.3772,13.0339,24.4041,25.0423,46.7921,24.7217,11.7699,24.8153,16.2597,26.9834
ENSG00000236495.1,RP11-7C6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654953,0,0,0,0
ENSG00000201766.1,RNA5SP302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237032.1,RPSAP7,0.214984,0.225601,0.283487,0.172424,0.181859,0.191072,0.322602,0.107547,0.154409,0.185723,0.206353,0.138331,0.139369,0.157391,0.109758,0.135122,0.17976,0.154883,0.142961,0.122494,0.227103,2.31741,1.88013,0.489683,0.366813,0.249622,0.278605,0.212525,0.452971,0.23106,0.259348,0.145865,0.0849416,0.124002,0.277798,0.0873071,0.252588,0.442322,0.220974,0.214929,0.795694,0.290874,0.232996,0.214771,0.263218,0.281843,0.316126,0.305653,0.278749,0.240838,0.224075,0.443562,0.345081,0.148826
ENSG00000185267.9,CDNF,3.86635,1.7876,2.72929,1.69346,1.97298,2.17444,1.87568,0.892309,0.743639,0.97239,0.818181,0.87442,0.793996,0.787645,0.951758,1.24443,0.947372,0.917799,2.30695,1.44932,3.99754,1.77625,0.899906,3.73484,3.68501,1.127,1.23292,1.10989,1.1668,0.934796,4.35989,1.24217,0.771556,1.22187,2.18244,2.97522,1.43757,3.13763,11.5834,4.64382,4.28059,3.24453,3.624,3.92044,4.01092,4.6391,1.58875,1.55092,2.00932,28.9823,4.95716,2.97084,2.55037,0.216522
ENSG00000187522.14,HSPA14,11.7982,11.0639,10.3744,11.9071,13.1788,12.181,12.1452,5.73559,7.0183,7.15015,23.4156,21.1185,8.96422,10.029,6.85923,7.97274,8.3125,5.98845,7.06567,5.66977,12.4064,18.7363,29.6197,15.178,15.5048,11.9475,12.6697,11.661,12.7663,11.5038,15.067,6.34479,4.99987,6.46848,10.0741,5.58093,14.5105,10.9402,12.6146,15.6215,12.7784,4.92084,14.7188,12.8756,12.3645,10.8906,14.877,16.7517,10.2681,39.1113,15.5979,14.2158,13.2786,2.69614
ENSG00000284024.1,RP11-398C13.8,5.7977,5.64955,2.89944,4.91123,5.1571,5.88137,5.1527,1.32894,1.79509,1.96634,8.92112,7.8409,2.39933,2.53483,1.71003,2.21761,2.24913,1.42992,3.0882,1.5681,6.02647,11.6846,15.0322,6.95596,8.17653,4.34429,4.42062,4.20139,4.77192,3.90326,7.31432,2.09952,1.40184,1.90089,2.90079,1.35058,5.0804,4.91957,1.78254,6.36815,10.1143,2.5307,7.1509,5.35229,5.4065,5.5059,4.43626,4.1785,3.66218,8.33906,6.40291,7.54678,6.03852,1.32946
ENSG00000272853.1,RP11-398C13.6,2.14295,1.43136,1.53338,2.29473,2.09295,1.6446,2.39796,1.8318,2.15207,2.30689,5.31649,4.81775,2.36753,2.48528,1.71938,2.66376,3.03665,1.86196,2.53966,1.88077,2.0525,2.44686,2.65624,4.23959,4.2656,1.66295,1.63273,1.74681,1.77479,1.69831,2.74652,0.9003,0.655977,1.68421,2.43496,0.764605,1.71412,2.08482,0.829863,3.32848,3.87147,0.742527,9.06861,5.01423,1.72383,2.10895,1.56973,2.52992,1.05747,16.355,4.89645,3.66205,2.70698,0.241546
ENSG00000152455.15,SUV39H2,2.4826,2.90741,2.46923,2.40444,2.77217,2.17986,3.49033,1.45856,1.55921,1.55528,5.03009,5.03286,1.90611,1.97501,1.25852,1.4264,1.59877,1.279,1.72224,1.3971,2.80596,7.38834,16.6784,3.7532,3.54916,2.68268,2.53589,2.37235,4.04364,2.38844,3.34891,1.16624,0.858148,1.54995,2.32595,1.22076,2.56393,2.60533,1.10262,3.56015,3.9643,1.32842,2.71139,4.39542,3.0977,2.95456,2.51362,2.47922,2.23356,31.6462,3.4901,3.86162,3.69051,0.419527
ENSG00000152457.17,DCLRE1C,3.70952,2.46385,1.8967,2.9194,3.21475,3.47429,4.29796,0.843938,0.914918,0.988344,3.20799,3.0654,1.10751,1.10582,0.823007,0.891154,0.969627,0.860962,1.67056,1.05828,3.18213,4.46053,8.96234,4.50418,4.33716,2.86682,2.56082,2.69046,4.39204,2.75567,3.39184,1.03823,0.614488,1.14122,2.42076,0.509371,3.23483,3.08348,0.754461,5.14201,3.44895,0.974394,2.19098,3.8202,3.26235,3.4164,3.3474,5.20656,2.14044,1.50246,3.95434,4.06982,4.81312,1.82262
ENSG00000197889.9,MEIG1,0.0874008,0.073916,0.30425,0.0679713,0.0797349,0.0297405,0.102016,0.581507,0.581526,0.778002,0.574847,0.546157,0.568526,0.65367,0.67575,0.777283,0.951629,0.610213,0.638152,0.611322,0.117275,0.211531,0.2195,0.147137,0.315959,0.0667933,0.0647278,0.0605223,0.291057,0.0593716,0.321395,0.0558967,0.0404022,0.104363,0.3796,0.102383,0.206198,0.109127,0.0381351,0.237771,0.143061,0.0823746,1.0375,0.24134,0.103305,0.0724666,0.116933,0.215511,0.112291,14.3757,0.221681,0.0960395,0.11639,0.0211251
ENSG00000235623.2,OR7E110P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135528,0,0,0,0
ENSG00000228547.5,OR7E26P,0,0,0,0,0,0,0,0.555122,0.490463,0.463931,0.311426,0.350099,0.465062,0.421002,0.344935,0.27107,0.369892,0.414453,0.102313,0.286607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299412,0,0.112141,0,0,0,0,0,0,0.0393087,0.139681,0,3.28894,0,0,0,0
ENSG00000182531.7,OR7E115P,0,0,0,0,0,0,0,0.156805,0.124787,0.228454,0.0717386,0.101705,0.147186,0.107561,0.0672356,0.0802694,0.150734,0.146096,0,0.0777123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169327,0.127149,0,0.0550224,0,0,0,0,0,0,0.156765,0.916518,0,1.14762,0.0643516,0,0,0
